symbol,date,open,high,low,close,volume,dividends,stock_splits
STABLE_GROWTH,2020-03-21,98.30832115111787,98.28866904850129,97.70126690949294,97.75539085769692,3105214,0.0,0.0
STABLE_GROWTH,2020-03-22,98.0081889926166,97.77253467221428,96.9625315370541,97.63840513599457,1126045,0.0,0.0
STABLE_GROWTH,2020-03-23,98.0330358716616,98.19479903225304,97.5712008279684,98.08472256049478,919065,0.0,0.0
STABLE_GROWTH,2020-03-24,99.34706410539339,100.51953695940307,98.81892081887818,99.63239555657806,2877074,0.0,0.0
STABLE_GROWTH,2020-03-25,99.94814256633002,99.65628501277622,98.53948850167748,99.2156629182123,4943778,0.0,0.0
STABLE_GROWTH,2020-03-26,98.70768471914603,99.19250910252356,98.20459685740296,98.5127262933687,4714279,0.0,0.0
STABLE_GROWTH,2020-03-27,96.83659596518312,98.92983770506036,97.36123861015521,98.11694447665793,3471981,0.0,0.0
STABLE_GROWTH,2020-03-28,98.74851316420245,99.30083191761523,99.06003888040763,99.11322600869849,3609244,0.0,0.0
STABLE_GROWTH,2020-03-29,98.96305939167077,99.92224247182016,98.1204813947679,99.53817506503029,2698611,0.0,0.0
STABLE_GROWTH,2020-03-30,99.06736349822164,99.26859136607973,98.92492437168998,99.11039960104482,1878369,0.0,0.0
STABLE_GROWTH,2020-03-31,99.69481722360703,100.57417532011732,98.95157203159825,99.71821140462654,1253315,0.0,0.0
STABLE_GROWTH,2020-04-01,99.27378448038667,100.1530506477865,99.87635541801222,99.91473361191647,3757181,0.0,0.0
STABLE_GROWTH,2020-04-02,100.80642864346758,101.06500408246809,100.40425319797242,100.98246740746451,2968152,0.0,0.0
STABLE_GROWTH,2020-04-03,101.41676203367149,100.54978217421898,100.21307955198644,100.37449933816418,2305808,0.0,0.0
STABLE_GROWTH,2020-04-04,99.99410897554624,100.38018237871046,99.24910530787142,100.14598459833415,4515470,0.0,0.0
STABLE_GROWTH,2020-04-05,99.57837966225226,100.04303486141787,99.69024914431935,99.85345001228795,2416545,0.0,0.0
STABLE_GROWTH,2020-04-06,98.8527289832171,98.65031971745285,98.26983150842811,98.49193329514478,4432441,0.0,0.0
STABLE_GROWTH,2020-04-07,97.8941486163363,98.9219869307829,98.84320175837455,98.88207981419976,2893293,0.0,0.0
STABLE_GROWTH,2020-04-08,98.47274245442016,99.67630017383321,98.43726744895136,99.23909877661005,1680887,0.0,0.0
STABLE_GROWTH,2020-04-09,99.4889473078506,99.59347423856991,98.28959938934852,99.34341242367496,4773445,0.0,0.0
STABLE_GROWTH,2020-04-10,98.84626204577906,99.75942144638225,98.69386515075135,99.20970897269689,3427337,0.0,0.0
STABLE_GROWTH,2020-04-11,97.50818354052164,98.15215203803517,97.61102212249176,97.90473348759667,2178687,0.0,0.0
STABLE_GROWTH,2020-04-12,97.6642040502611,97.98370355165825,96.9960039807875,97.59080653890281,996758,0.0,0.0
STABLE_GROWTH,2020-04-13,97.32589240023941,97.53159144137908,96.18402960742873,97.35393948463734,1776647,0.0,0.0
STABLE_GROWTH,2020-04-14,97.20460221033983,96.86456891481082,96.53537519912915,96.67024489694496,3027576,0.0,0.0
STABLE_GROWTH,2020-04-15,96.05886561213232,97.18440077274919,96.3024580224693,96.61099984939061,4605519,0.0,0.0
STABLE_GROWTH,2020-04-16,96.93556842546295,97.47258613432597,96.95395838582374,97.09796842190855,3127144,0.0,0.0
STABLE_GROWTH,2020-04-17,98.86475279145453,99.12860645250841,98.7272868702703,99.02651458106635,1019777,0.0,0.0
STABLE_GROWTH,2020-04-18,99.5950238324109,100.13490205275548,98.83483369955974,99.29841941892666,3387698,0.0,0.0
STABLE_GROWTH,2020-04-19,100.33893103398114,100.00283275926246,99.50519514020043,99.65346130554056,3387296,0.0,0.0
STABLE_GROWTH,2020-04-20,99.13254921409629,99.7389833678634,99.16624106703951,99.67892683498451,1600500,0.0,0.0
STABLE_GROWTH,2020-04-21,97.45155162971992,98.5706552698526,97.0857560816233,97.86599520599081,3860160,0.0,0.0
STABLE_GROWTH,2020-04-22,97.9583278196069,98.25080603382375,97.29000986685044,97.93791313312074,3537099,0.0,0.0
STABLE_GROWTH,2020-04-23,97.58032842970093,98.20882502192391,97.87358865390645,98.0948392569458,3091661,0.0,0.0
STABLE_GROWTH,2020-04-24,99.35193084626447,102.18980215302352,100.59263335725704,100.60924748695459,1817191,0.0,0.0
STABLE_GROWTH,2020-04-25,99.68937664904443,101.66770944266074,99.81795023514633,100.51632381531661,904772,0.0,0.0
STABLE_GROWTH,2020-04-26,101.22005731779659,100.99562829054379,100.09527946983889,100.91994444220848,3017334,0.0,0.0
STABLE_GROWTH,2020-04-27,101.12781503926409,101.41674769467089,100.6026281077209,100.98583328794923,2201667,0.0,0.0
STABLE_GROWTH,2020-04-28,99.06093190206279,100.00098001439646,99.63034145855556,99.90661986649384,1857133,0.0,0.0
STABLE_GROWTH,2020-04-29,100.5901513133307,101.19801655298409,100.64831067031193,101.14828213140542,1752078,0.0,0.0
STABLE_GROWTH,2020-04-30,101.64436015121763,103.2625663819465,101.5107131198147,102.00999775887809,4617923,0.0,0.0
STABLE_GROWTH,2020-05-01,102.9514440384895,103.72102784435872,102.37416923270365,102.9189394280876,675211,0.0,0.0
STABLE_GROWTH,2020-05-02,102.57029353375933,102.13971322459581,101.40500030100733,102.08592644374886,765798,0.0,0.0
STABLE_GROWTH,2020-05-03,103.54217573745265,103.96310865849368,103.19386750380824,103.62006793861192,2487755,0.0,0.0
STABLE_GROWTH,2020-05-04,103.57302466118871,102.33512321415273,102.05151012135619,102.27108898288702,1494170,0.0,0.0
STABLE_GROWTH,2020-05-05,103.57114316971274,103.18621469075846,102.67528741314418,102.97354521247277,4560119,0.0,0.0
STABLE_GROWTH,2020-05-06,104.67701488509377,105.93746258994857,105.1736342977024,105.33210857188784,2275767,0.0,0.0
STABLE_GROWTH,2020-05-07,104.86121195330611,104.75576391359566,104.0191005269409,104.39408788302909,1997618,0.0,0.0
STABLE_GROWTH,2020-05-08,104.03171790441863,104.13358778376343,103.44373707943289,103.907300621391,4521080,0.0,0.0
STABLE_GROWTH,2020-05-09,103.47037585646152,104.52185083091385,102.95767593378277,104.11475296550732,695246,0.0,0.0
STABLE_GROWTH,2020-05-10,103.59860856684011,103.95536329989119,103.50775826175432,103.69467528494827,1512384,0.0,0.0
STABLE_GROWTH,2020-05-11,102.11530357319582,102.25674670624181,102.16802898820866,102.19041455062676,4900072,0.0,0.0
STABLE_GROWTH,2020-05-12,102.14012012402655,103.10965806201135,101.50010511807885,102.36266975335991,3391005,0.0,0.0
STABLE_GROWTH,2020-05-13,101.84545336718138,101.727829074843,100.52997145275074,101.37762998085414,2498197,0.0,0.0
STABLE_GROWTH,2020-05-14,102.11343205853241,102.83013385201113,101.74882113097622,101.95912439278165,1342186,0.0,0.0
STABLE_GROWTH,2020-05-15,101.40848435586705,101.39372176327316,100.30300502161246,101.1236466184946,3758084,0.0,0.0
STABLE_GROWTH,2020-05-16,102.40200357026056,103.35787763884375,102.42654098607986,102.79212045566152,4810796,0.0,0.0
STABLE_GROWTH,2020-05-17,102.44780505257016,102.10686890289196,101.77238341008655,102.08978990838598,4577716,0.0,0.0
STABLE_GROWTH,2020-05-18,100.84764742924692,102.18461417000961,101.0702792267134,101.86308777302423,2408802,0.0,0.0
STABLE_GROWTH,2020-05-19,102.17190769398596,102.98587777110919,102.16264189013806,102.7936246179752,1280641,0.0,0.0
STABLE_GROWTH,2020-05-20,101.91488527938016,102.6226404470555,101.31157430797779,101.63116819760144,2204597,0.0,0.0
STABLE_GROWTH,2020-05-21,101.49459188344674,102.00271861159848,101.68930105646314,101.96396955451871,2888278,0.0,0.0
STABLE_GROWTH,2020-05-22,103.38839851842468,103.8717762752344,103.35672854509966,103.39874816408386,1805487,0.0,0.0
STABLE_GROWTH,2020-05-23,101.69634297848516,102.03536464262422,101.37502835383337,101.84002937076411,810375,0.0,0.0
STABLE_GROWTH,2020-05-24,102.54521006841826,102.51457193967101,101.726836951084,102.12990057589255,2814181,0.0,0.0
STABLE_GROWTH,2020-05-25,103.01092360267644,102.84917828645717,102.34470056054575,102.49744851584822,4705003,0.0,0.0
STABLE_GROWTH,2020-05-26,103.2509458342307,103.76739122878841,102.90667317000268,103.40129445984915,4812717,0.0,0.0
STABLE_GROWTH,2020-05-27,101.43963532035875,102.43412265402564,101.63442514140975,102.22567270743076,3157025,0.0,0.0
STABLE_GROWTH,2020-05-28,100.6999960122266,101.02207229120715,100.62054542120022,100.97805272460303,4094058,0.0,0.0
STABLE_GROWTH,2020-05-29,101.33656321417303,102.01920467508143,101.377965993569,101.60607720664788,2083246,0.0,0.0
STABLE_GROWTH,2020-05-30,102.29936949747203,102.05117459452035,101.95899937062009,102.00943776023176,2543037,0.0,0.0
STABLE_GROWTH,2020-05-31,102.24599895066379,102.6738667199233,102.10741028189184,102.3669735462594,3233460,0.0,0.0
STABLE_GROWTH,2020-06-01,102.811122208111,103.19018204602055,102.762178670684,102.82398906677292,4557025,0.0,0.0
STABLE_GROWTH,2020-06-02,102.51270251163946,102.64557587777905,101.51699671195117,102.22758451047248,4840092,0.0,0.0
STABLE_GROWTH,2020-06-03,102.3766116077529,102.71438108255697,102.5079442337802,102.56723943952693,4717733,0.0,0.0
STABLE_GROWTH,2020-06-04,102.9981990704161,103.48129750903695,102.70898296463255,102.97040302438604,4181887,0.0,0.0
STABLE_GROWTH,2020-06-05,102.7091698037349,102.67424845321008,102.2651169855528,102.33780289325826,751537,0.0,0.0
STABLE_GROWTH,2020-06-06,105.00507606776135,104.58899302208931,103.48529335536946,104.34953333779949,3947794,0.0,0.0
STABLE_GROWTH,2020-06-07,105.02633731621904,105.64687699966956,104.80227446860471,104.94832531290959,4012664,0.0,0.0
STABLE_GROWTH,2020-06-08,103.6460342330748,103.97797327848082,103.48465532201259,103.8030205685142,3743087,0.0,0.0
STABLE_GROWTH,2020-06-09,103.78599728796796,105.07847743362088,103.79277903952216,104.5883460664962,2119715,0.0,0.0
STABLE_GROWTH,2020-06-10,104.85990973100728,104.14650789463902,103.41459234244981,103.67353097425864,1797638,0.0,0.0
STABLE_GROWTH,2020-06-11,103.87837180043331,105.05188529412223,104.24095122722983,104.59320290568745,2654174,0.0,0.0
STABLE_GROWTH,2020-06-12,104.95537312155793,106.02863241180744,105.28997727192188,105.90960833340067,2046236,0.0,0.0
STABLE_GROWTH,2020-06-13,106.06596825387341,105.44942629569573,103.78414348886369,105.1463365127063,704366,0.0,0.0
STABLE_GROWTH,2020-06-14,105.63025303423836,106.6863164446057,106.02133781221087,106.26443755595731,2226676,0.0,0.0
STABLE_GROWTH,2020-06-15,106.06811330124981,107.03163098479348,106.23460916538552,106.80934132386061,3746417,0.0,0.0
STABLE_GROWTH,2020-06-16,108.98985238438573,108.20501370359611,107.78873552506191,107.79418770736046,2193439,0.0,0.0
STABLE_GROWTH,2020-06-17,110.34920878004577,109.96162469160555,109.43356622068109,109.94661448320986,2463571,0.0,0.0
STABLE_GROWTH,2020-06-18,110.44873918801471,110.46650756156878,109.54369377095519,109.78676517180378,1317052,0.0,0.0
STABLE_GROWTH,2020-06-19,109.69201168661206,109.87134512970731,108.95489571179468,109.06904938419747,1928080,0.0,0.0
STABLE_GROWTH,2020-06-20,107.9878801794356,108.81434286102747,107.34273722813101,108.20793350105384,4914473,0.0,0.0
STABLE_GROWTH,2020-06-21,107.42351349814658,107.48044635078845,107.3513349910545,107.43336998390474,2819124,0.0,0.0
STABLE_GROWTH,2020-06-22,106.29643276107522,108.16277856667722,106.94823178137489,107.45797038914988,2227408,0.0,0.0
STABLE_GROWTH,2020-06-23,107.91577123112863,108.27767210939702,107.84114717839016,107.93202334761949,4064375,0.0,0.0
STABLE_GROWTH,2020-06-24,109.0036581131507,108.47900992649096,107.90900028546594,108.3385933491007,4555447,0.0,0.0
STABLE_GROWTH,2020-06-25,108.80680791450052,110.6737426140943,109.24152868024983,109.34309063887483,4835518,0.0,0.0
STABLE_GROWTH,2020-06-26,110.10036096263302,110.19346411650025,109.09431853766193,109.46665039993452,1707786,0.0,0.0
STABLE_GROWTH,2020-06-27,110.73274795271068,111.85873129479238,109.94265564500579,111.16725211702018,2459925,0.0,0.0
STABLE_GROWTH,2020-06-28,111.71179729052803,111.47231207220545,110.64729781931604,110.98420764008665,3116241,0.0,0.0
STABLE_GROWTH,2020-06-29,113.78130304787638,114.2347322326173,114.04716454745183,114.11415004373619,4116984,0.0,0.0
STABLE_GROWTH,2020-06-30,115.97630068831927,114.96441838990116,114.1056788117066,114.94223916978315,612990,0.0,0.0
STABLE_GROWTH,2020-07-01,113.86379098135033,115.42006664511703,113.83161879236151,114.07194532039506,2168321,0.0,0.0
STABLE_GROWTH,2020-07-02,111.85378761069256,113.43843356681242,112.374297988919,112.96442936088697,2019603,0.0,0.0
STABLE_GROWTH,2020-07-03,113.44017994341543,113.89727494922028,113.43411167421999,113.622416000951,1379903,0.0,0.0
STABLE_GROWTH,2020-07-04,113.27775691147126,113.48361081537067,113.05873990242807,113.4821346014017,3159083,0.0,0.0
STABLE_GROWTH,2020-07-05,115.10016980225538,114.50147827120843,114.244235698604,114.40587973776334,2047261,0.0,0.0
STABLE_GROWTH,2020-07-06,115.48423204695719,115.1422651263302,114.55047880826183,115.06169728514458,951157,0.0,0.0
STABLE_GROWTH,2020-07-07,115.32296714822773,115.5697119643753,114.56966762412672,115.09296079941242,2620539,0.0,0.0
STABLE_GROWTH,2020-07-08,114.56836573345049,114.60548753638909,113.93152525176532,114.23345379822348,1726134,0.0,0.0
STABLE_GROWTH,2020-07-09,112.75278972235294,112.89563917343482,112.20976815886641,112.6172249474965,2099908,0.0,0.0
STABLE_GROWTH,2020-07-10,111.23896390669674,113.68688474115494,111.90966219935189,112.22698942445047,529725,0.0,0.0
STABLE_GROWTH,2020-07-11,113.22189145691034,113.48650898440621,112.79034599107015,113.30032699821145,1388036,0.0,0.0
STABLE_GROWTH,2020-07-12,113.17286163915425,114.35194164037588,113.5374122956505,113.6561962373919,4411146,0.0,0.0
STABLE_GROWTH,2020-07-13,111.68218193605388,112.9718866891463,111.87193520031396,112.3539931226911,3357261,0.0,0.0
STABLE_GROWTH,2020-07-14,112.31742927778893,112.91136953574252,111.98685476364128,112.66092280133444,3599555,0.0,0.0
STABLE_GROWTH,2020-07-15,113.14765072346243,114.02836037274125,112.58147289473942,113.2076858398522,2435090,0.0,0.0
STABLE_GROWTH,2020-07-16,112.32358565709882,113.00657438592336,111.71868104418122,112.32029897604531,3121038,0.0,0.0
STABLE_GROWTH,2020-07-17,111.64878679245822,113.57761004629522,112.38027804318392,112.60528377362061,2270485,0.0,0.0
STABLE_GROWTH,2020-07-18,112.3599866130944,113.6051728674506,111.83543831957087,112.78343514998134,2427205,0.0,0.0
STABLE_GROWTH,2020-07-19,111.7082068967152,111.82699308127,111.37732372950184,111.60713742049397,4601036,0.0,0.0
STABLE_GROWTH,2020-07-20,111.95211640140992,112.586580938148,110.87677285430479,112.11806078885154,2220023,0.0,0.0
STABLE_GROWTH,2020-07-21,112.84764755929045,112.98291785196594,112.68013877740508,112.85891958580841,986275,0.0,0.0
STABLE_GROWTH,2020-07-22,115.08621671065474,114.57466196424664,113.27705160024365,114.19409843700251,4067675,0.0,0.0
STABLE_GROWTH,2020-07-23,115.41338073634354,116.14136944547577,114.69097077334615,115.5116722880714,2914802,0.0,0.0
STABLE_GROWTH,2020-07-24,114.58051007516352,114.29423618484014,113.63874948407796,114.03581503483173,4416643,0.0,0.0
STABLE_GROWTH,2020-07-25,113.28458638736996,114.64857233446092,112.62754326641696,113.08039442199862,4658179,0.0,0.0
STABLE_GROWTH,2020-07-26,113.02986580730871,114.10530558274918,113.41273805990062,113.77587872799256,681360,0.0,0.0
STABLE_GROWTH,2020-07-27,113.95500618664714,115.34047397457836,114.1131607122496,114.4742190871519,1791210,0.0,0.0
STABLE_GROWTH,2020-07-28,114.55534670564367,115.7868088672366,114.91586233874514,115.17829012306434,811955,0.0,0.0
STABLE_GROWTH,2020-07-29,119.50815525932867,119.9402757135407,119.57433284814681,119.73097866715635,4331342,0.0,0.0
STABLE_GROWTH,2020-07-30,121.46431088930872,121.19039989182015,119.39845652788809,120.53424244139435,4290328,0.0,0.0
STABLE_GROWTH,2020-07-31,122.46158065799249,122.24082580976955,121.99382474959451,122.02352212565219,3962092,0.0,0.0
STABLE_GROWTH,2020-08-01,123.76274951232305,124.34270803245215,122.27397955844614,123.30965220073307,4502713,0.0,0.0
STABLE_GROWTH,2020-08-02,124.80097790205134,124.555228741862,123.90528652536673,124.23619013938497,2849316,0.0,0.0
STABLE_GROWTH,2020-08-03,124.05922122123988,124.85390420674312,123.90682200540704,123.96874783130197,3247176,0.0,0.0
STABLE_GROWTH,2020-08-04,125.48901730088178,125.25539737450612,124.34725279667221,125.03360121820377,3027419,0.0,0.0
STABLE_GROWTH,2020-08-05,124.18096955405326,124.30062384101494,123.99425207372533,124.19234362256333,2278539,0.0,0.0
STABLE_GROWTH,2020-08-06,123.50135668314677,124.61405064796988,123.43108360350011,124.02242538834118,573997,0.0,0.0
STABLE_GROWTH,2020-08-07,124.51314169106101,124.114541087048,123.35680503673775,123.54448816976097,2909029,0.0,0.0
STABLE_GROWTH,2020-08-08,123.84905486795603,123.78240670726994,123.3067747466906,123.76918364437897,2262999,0.0,0.0
STABLE_GROWTH,2020-08-09,127.2544991315892,127.06769789591145,125.52323784437473,126.75778684014983,3662801,0.0,0.0
STABLE_GROWTH,2020-08-10,124.55934822467707,125.61515930268072,123.87846618428712,124.51764059442422,2459310,0.0,0.0
STABLE_GROWTH,2020-08-11,125.16470147755349,125.82041650947178,124.51620169835005,125.4966732324118,2012760,0.0,0.0
STABLE_GROWTH,2020-08-12,122.9120478688674,123.85061890809476,123.59536094743014,123.59826513861009,2363236,0.0,0.0
